"Label","001BLA","001BLU","001BRO","001GRA","001GRE","001NON","001ORA","001PIN","001PUR","001RED","001WHI","001YEL","002BLA","002BLU","002BRO","002GRA","002GRE","002NON","002ORA","002PIN","002PUR","002RED","002WHI","002x","002X","002YEL","003BLA","003BLU","003BRO","003GRA","003GRE","003NON","003ORA","003PIN","003PUR","003RED","003WHI","003YEL","1Stars","2Bands","2Color","2Stars","3+Star","3Bands","3Color","4+Band","4Color","5+Color","7celtic","Animal","arabic","Artifact","balkan","Bloemfontein","BLU","bnd_001WHI","bnd_002BLU","bnd_003WHI","bnd_BLA","bnd_BLU","bnd_BLUE","bnd_BRO","bnd_BRORA","bnd_E YEL","bnd_GR","bnd_GRA","bnd_GRE","bnd_GREEN","bnd_NON","bnd_ORA","bnd_PIN","bnd_PUR","bnd_PURED","bnd_RED","bnd_RED YEL","bnd_WHI","bnd_WHIÇ","bnd_WHITE","bnd_X","bnd_YEL","bnd_YELLOW","bolivarian","Border","bricss","Builds","calendar","Canton","Center","Center,hascoa,Quartr","centered_items","Checkd","chines","chopGB","Circle","cl_BLA","cl_BLU","cl_BRO","cl_GRA","cl_GRA; BLA","cl_GRE","cl_ORA","cl_PIN","cl_PUR","cl_RED","cl_WHI","cl_YEL","Crosse","Crown","Crowns","cur_dollar","cur_Dollar","cur_EUR","dgband","dutchs","Egually","englis","eunion","femalepm","Fleurss","french","geo_CapiBeach","Geogrh","german","hascoa","HasSta","HasSun","HasSun,","Horizo","Humans","island","IsMoon","italia","kokomo","landlo","locate_MI","md_acreed123","md_deno_e","md_deno_i","md_deno_n","md_deno_vw","md_egal","md_egl","md_eqtor","md_insblack","md_insblue","md_insgreen","md_insred","md_inswhite","md_insyellow","md_lien","md_lightbl","md_lio","md_lion","md_LOTRNation","md_slavi","md_stun_bla","md_stun_blu","md_stun_gre","md_stun_red","md_stun_whi","md_stun_yel","md_tekken7","md_Trblac","md_Trbluu","md_Trredd","md_Trwht","mercosr","monarchy","myrBLA","myrBLU","myrBRO","myrEQ","myrGRA","myrGRA, BLA","myrGRE","myrORA","myrPIN","myrPUR","myrRED","myrWHI","myrYEL","nn_berr","nn_buddha","nn_eaxorth","nn_mikro","nn_mikro,","nn_slavi","NoBand","noeuni","nolrgcrs","Nordic","NoStar","notlargecrs","ntBLYE","ntGRRE","ntGRYE","ntWHRE","ntWHYE","OnlyBa","orinoc","Plants","pol_2025Gaz","pol_3lan","pol_buddha","pol_chess","pol_CopaAM","pol_deat","pol_failed","pol_jwsh","pol_Nuclear","pol_poblo","pol_pope","pol_rgby","pol_samesx","pol_tours","pol_txhaven","pol_wcwin","portug","Quartr","Radial","rg2_AF_East","rg2_AF_Mid","rg2_AF_North","rg2_AF_South","rg2_AF_West","rg2_AM_Central","rg2_AM_North","rg2_AM_South","rg2_AS_Central","rg2_AS_East","rg2_AS_SouthEast","rg2_As_SouthOnly","rg2_AS_West","rg2_EU_East","rg2_EU_North","rg2_EU_South","rg2_EU_West","rg2_Na_Caribbean","rg2_OC_AUNZ","rg2_OC_Melanesia","rg2_OC_Micronesia","rg2_Oc_Polynesia","rg3_austrohungary","rg3_romanempire","Rotate","Ships","Ships!","southc","soviet","spanis","staBLA","staBLU","staBRO","staGRA","staGRE","staORA","staPIN","staPUR","staRED","staWHI","staYEL","terr_all","terr_brit","terr_fren","terr_neth","terr_us","Texted","top10_airlines","top10_ping","top10_reindeer","top30_camel","top30_oil","Trside","unjack","Vertic","Weapon","WHI","won_egl","won_lio","won_lioEgually","Zigzaw"
"rg2_AS_SouthEast",0,25,1,0,7,0,0,0,2,16,8,16,0,8,0,0,4,13,3,0,1,9,17,0,0,7,5,14,1,0,10,0,1,0,1,27,8,8,42,19,30,31,42,43,26,14,35,136,0,76,0,0,0,0,0,0,0,0,7,41,0,1,1,0,0,0,22,0,5,3,0,3,0,52,0,39,0,0,0,28,0,0,9,24,67,59,21,169,0,0,2,8,60,153,140,164,75,57,0,147,42,20,24,177,199,187,24,0,9,0,12,0,3,0,5,103,0,0,1,0,4,99,0,94,115,34,0,60,28,5,29,0,0,1,0,0,3,1,6,6,0,1,1,1,0,0,1,4,4,0,0,0,0,0,0,1,1,1,3,1,1,2,1,0,0,1,0,58,1,42,4,36,0,0,34,4,1,4,29,40,37,0,87,0,2,0,0,156,0,0,1,117,0,1,0,0,3,2,14,2,108,1,1,4,0,0,7,1,0,0,2,0,0,1,2,1,0,2,1,6,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,29,0,0,0,38,7,2,1,5,1,0,0,7,31,54,0,0,0,0,0,133,1,0,0,0,2,5,5,16,35,0,33,51,0,25
"rg2_As_SouthOnly",15,2,0,1,10,1,4,0,0,10,3,7,3,2,0,0,2,3,0,0,0,17,13,0,0,3,3,3,0,1,25,1,2,1,0,13,3,2,28,10,55,4,5,37,31,7,37,32,0,47,0,0,0,0,0,0,0,0,22,8,0,0,0,0,0,1,37,0,0,6,1,0,0,37,0,22,0,0,0,11,0,0,38,63,49,115,12,97,0,0,0,0,113,92,77,56,18,8,0,92,23,1,1,78,126,67,17,0,4,0,0,0,6,0,5,41,0,0,1,0,2,16,0,16,37,28,0,32,9,2,28,0,0,4,2,0,1,3,6,4,0,0,1,3,1,2,3,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,5,12,23,1,24,2,0,24,4,0,1,21,44,6,0,18,0,2,0,0,108,0,0,0,125,0,0,2,0,1,1,8,0,57,2,1,0,1,0,7,1,0,2,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,3,2,1,2,2,0,0,0,5,25,6,0,0,0,0,0,90,0,0,0,5,2,6,3,18,20,0,22,29,0,21
"rg2_AS_West",16,17,1,0,10,1,1,0,1,35,19,4,1,10,0,0,7,17,0,0,0,8,40,0,0,4,14,17,0,0,26,1,4,0,2,22,13,6,40,29,67,5,21,59,77,27,60,61,0,29,167,0,39,0,0,0,0,0,34,46,0,1,0,0,0,0,47,0,1,9,0,5,0,71,0,76,0,0,0,21,0,0,6,9,58,145,36,147,0,0,0,0,121,79,92,128,36,25,0,143,35,2,12,172,230,97,30,0,9,1,0,10,3,0,7,0,10,0,2,0,7,33,0,19,66,16,0,92,11,2,34,0,0,2,2,3,1,10,5,11,0,0,0,0,0,3,1,3,0,0,1,0,0,0,0,0,0,0,3,2,0,1,1,0,2,0,0,80,1,24,0,58,0,0,12,3,0,2,52,108,9,0,0,35,5,1,0,154,92,0,4,203,0,0,4,0,0,0,27,1,77,13,0,0,1,0,12,3,2,1,0,4,0,0,2,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,10,14,0,6,0,53,0,3,5,0,0,9,1,0,1,14,37,9,0,0,0,0,0,124,3,0,0,6,7,21,5,38,45,0,15,15,0,25
"rg2_EU_East",18,275,0,4,73,8,1,11,1,213,193,136,13,91,1,4,46,202,4,4,2,68,171,0,0,141,31,228,1,2,127,8,3,8,1,282,104,134,91,333,170,15,55,455,318,200,342,525,0,542,0,10,49,0,0,0,0,0,80,543,4,3,0,1,1,13,256,1,12,10,22,6,0,523,0,521,0,3,0,428,3,0,34,276,203,0,99,644,0,0,30,0,0,288,862,852,101,189,0,453,72,44,26,932,1020,1044,315,0,247,0,0,35,62,0,38,0,647,240,68,0,0,104,0,375,161,69,0,702,164,0,56,0,0,5,4,0,0,0,7,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,386,0,0,0,1,0,0,3,0,1,0,0,0,0,7,283,0,360,6,0,78,4,21,3,285,186,124,111,0,759,1,0,1238,369,710,4,12,1196,1,0,2,1,2,0,231,0,308,1,0,0,2,0,1,0,1,1,1,1,0,0,0,0,0,0,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1357,0,0,0,0,0,0,0,0,7,0,58,0,31,0,710,0,75,3,2,5,2,3,1,2,41,32,103,0,0,0,0,0,137,0,2,1,0,1,73,0,307,248,0,337,294,1,161
"rg2_EU_North",11,61,0,6,38,30,4,0,3,47,62,31,6,14,1,2,7,62,2,0,2,10,44,0,0,11,14,65,0,8,61,30,5,0,3,30,51,25,19,216,151,3,22,78,157,91,112,193,5,190,0,0,0,0,1,0,0,0,39,143,0,1,0,0,0,15,104,0,2,10,0,7,0,123,0,211,1,0,0,93,0,0,18,0,57,0,50,323,0,0,4,0,94,139,347,373,55,116,0,209,48,7,11,325,449,368,232,0,59,0,0,284,43,0,7,332,338,205,23,39,16,42,0,58,44,17,0,258,59,12,4,0,0,0,4,1,1,0,6,2,0,1,0,3,2,1,1,1,4,4,5,1,0,2,0,0,0,0,2,1,0,3,0,1,1,2,0,328,21,154,1,119,6,0,81,2,0,1,91,103,38,122,0,0,1,0,0,232,279,1,60,573,0,2,1,1,3,2,125,3,126,2,0,0,2,0,0,0,1,1,0,2,1,9,1,3,2,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0,0,0,0,0,0,0,0,36,0,30,0,156,0,17,3,1,4,0,0,0,1,3,18,19,60,0,0,0,0,69,0,0,4,0,2,19,19,201,76,1,65,137,0,75
"rg2_EU_South",3,59,0,1,25,9,2,0,2,69,57,49,2,29,0,1,4,49,0,0,0,14,50,0,1,40,5,62,0,2,21,9,0,0,4,79,52,42,37,156,120,5,38,104,96,52,79,283,1,170,0,1,258,0,0,0,0,0,14,136,0,1,0,0,0,4,51,0,4,2,0,8,0,178,0,171,0,0,1,101,0,0,35,0,194,0,37,353,0,0,12,0,22,191,312,389,117,135,1,247,39,16,39,427,462,432,201,1,146,0,0,424,34,0,12,27,360,144,32,1,4,117,0,177,80,44,0,192,83,1,12,176,0,6,3,4,4,0,10,4,0,4,0,9,2,3,2,4,7,0,5,4,1,1,76,0,4,0,0,0,0,2,0,0,0,0,0,159,1,130,1,115,4,0,30,2,0,10,130,112,43,37,0,139,5,0,205,266,218,6,3,498,0,5,3,1,1,9,69,0,164,3,1,0,0,0,0,0,0,0,0,5,0,6,4,1,2,17,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,0,0,0,0,7,546,42,0,14,0,0,124,18,5,0,6,1,1,0,0,11,18,56,5,5,0,0,0,167,0,0,0,0,0,27,5,129,71,0,93,107,0,57
"rg2_EU_West",72,216,0,0,69,56,6,0,2,232,157,133,25,51,0,1,22,365,1,0,0,105,175,0,0,88,35,158,0,2,86,63,3,0,4,206,204,180,21,394,425,10,27,338,396,243,286,218,1,424,0,53,0,0,0,0,0,0,149,405,1,0,0,0,0,4,172,0,13,9,0,7,0,500,1,560,0,1,0,401,0,0,28,0,102,0,115,445,0,0,48,0,0,177,654,651,35,72,0,296,27,12,19,869,943,797,250,0,119,0,0,1219,111,876,228,0,1215,87,95,733,1,56,798,284,58,12,0,639,59,0,19,87,0,4,4,1,1,0,3,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,904,26,195,0,404,2,0,48,4,0,2,202,259,184,192,0,0,3,0,0,351,111,0,30,1268,0,1,0,0,0,0,376,0,161,3,3,0,4,0,0,0,2,1,0,3,1,8,3,2,2,0,62,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326,0,0,0,0,0,1,733,133,0,18,0,0,0,14,6,0,1,2,0,0,0,8,17,32,0,0,0,0,0,84,2,2,0,0,0,42,1,324,51,0,145,313,0,202
"rg2_Na_Caribbean",6,33,1,0,28,7,3,0,1,21,13,17,4,11,2,0,9,9,1,0,1,13,23,0,0,27,6,34,0,0,27,7,1,0,3,24,10,18,25,46,21,7,21,61,70,42,29,109,0,60,0,0,0,0,0,0,0,0,16,75,0,3,0,0,0,0,57,0,1,3,0,5,0,62,0,69,0,0,0,61,0,0,8,0,41,0,51,91,0,0,2,0,71,66,133,164,48,18,0,136,31,9,17,154,188,164,83,0,30,0,175,14,20,18,8,176,11,94,14,20,29,44,0,19,53,24,0,110,23,29,1,0,6,0,1,3,0,0,24,0,0,4,0,12,2,11,5,6,15,3,8,3,0,0,0,1,4,0,3,4,0,0,2,1,3,1,0,77,4,58,0,52,0,0,24,2,0,3,25,43,18,0,0,0,9,0,0,80,0,5,2,176,0,8,9,8,2,10,33,0,69,0,0,0,1,0,0,1,0,0,0,0,0,1,0,6,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,16,0,16,0,0,107,8,2,0,0,6,0,0,0,9,32,14,127,17,14,18,83,73,0,0,0,0,0,26,24,51,18,0,32,39,0,33
"rg2_OC_AUNZ",5,12,1,0,3,3,0,0,0,3,5,0,0,4,0,0,2,4,0,0,0,2,7,0,0,4,3,7,2,0,6,2,0,0,0,4,4,5,7,17,7,2,32,14,25,13,26,21,0,26,0,0,0,0,0,0,0,0,11,21,0,3,0,0,0,0,11,0,0,0,0,0,0,15,0,21,0,0,0,12,0,0,3,0,4,0,28,22,0,0,1,2,73,22,44,57,16,4,0,32,5,0,1,52,71,44,37,0,9,0,79,0,7,0,3,79,0,4,4,0,4,13,0,7,41,4,1,31,3,4,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,2,0,0,3,1,0,0,0,1,0,0,0,0,0,79,6,29,3,10,0,0,9,0,0,0,5,14,3,0,0,0,0,0,0,35,0,2,1,38,0,0,0,0,0,1,1,1,27,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,1,0,11,24,0,0,0,5,1,0,2,0,0,0,6,28,9,7,0,0,0,0,9,0,0,0,1,0,3,19,20,7,0,12,17,0,12
"rg2_OC_Melanesia",8,13,0,0,6,0,0,0,0,7,4,2,6,2,0,0,2,6,0,0,0,3,6,0,0,6,2,6,1,0,15,0,1,0,0,12,1,2,3,14,5,0,29,16,6,12,14,43,0,38,0,0,0,0,0,0,0,0,18,23,0,1,0,0,0,0,24,0,0,1,0,0,0,26,0,17,0,0,0,14,0,0,2,0,2,0,21,22,0,0,0,0,35,34,52,47,17,9,0,42,3,2,1,48,57,57,15,0,13,0,23,0,18,0,2,63,0,0,1,17,5,9,0,16,32,5,0,17,6,5,0,0,0,0,0,0,0,0,3,1,0,2,0,2,0,1,0,2,3,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,40,3,18,0,15,0,0,8,1,0,0,7,10,6,0,0,0,4,0,0,26,0,0,0,36,0,1,2,2,1,3,0,1,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,2,0,7,7,0,0,3,0,0,0,0,0,0,1,0,27,4,5,0,5,0,0,8,0,0,0,0,0,2,6,10,16,0,29,20,0,6
"rg2_OC_Micronesia",0,10,1,0,5,0,3,0,1,12,2,2,2,3,0,0,2,0,0,0,1,3,13,0,0,4,0,17,0,0,6,0,3,0,1,5,3,0,10,1,17,1,44,16,16,19,16,32,0,24,0,0,0,0,0,0,0,0,2,23,0,1,0,0,0,0,12,0,0,8,0,1,0,13,0,21,0,0,0,7,0,0,4,0,9,0,13,46,0,0,0,0,20,47,37,69,19,9,0,35,19,1,3,38,71,40,8,0,1,0,81,0,3,0,0,81,0,17,0,0,6,17,0,6,55,15,0,29,6,7,4,0,0,0,0,0,1,1,5,2,0,1,1,2,1,2,1,4,4,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,44,0,6,0,0,4,2,0,1,9,11,3,0,0,0,5,0,0,45,0,0,0,26,0,3,1,2,1,2,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,23,3,0,6,1,0,0,5,4,0,1,1,0,0,0,5,38,12,9,0,0,0,9,15,0,0,0,0,0,5,3,5,2,0,18,6,0,15
"rg2_Oc_Polynesia",2,4,0,0,3,0,0,0,0,16,7,2,1,3,0,0,0,1,0,0,0,4,19,0,0,1,2,5,0,0,3,0,0,0,0,20,5,0,9,8,16,0,20,21,27,10,8,17,0,11,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,4,0,0,0,0,0,0,26,0,31,0,0,0,4,0,0,0,0,3,0,29,19,0,0,0,0,15,15,22,44,5,6,0,18,7,0,0,60,65,24,27,0,3,0,22,0,2,0,1,37,0,0,2,31,9,9,0,4,29,1,0,33,2,9,2,0,0,0,0,0,0,0,7,0,0,1,0,2,1,1,0,1,3,1,2,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,32,1,15,0,5,0,0,5,0,0,0,26,15,1,0,0,0,5,0,0,29,0,0,1,39,0,2,1,0,1,3,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,7,0,1,4,0,0,2,7,0,0,0,0,0,0,3,14,7,46,2,31,0,3,21,0,0,0,0,0,3,10,10,4,0,6,5,0,3
"rg3_austrohungary",0,3,0,0,1,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,1,0,0,0,0,8,1,1,1,3,4,1,4,9,7,0,2,3,0,4,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,9,0,0,0,3,0,0,1,1,0,1,2,4,0,0,1,1,0,0,3,11,1,0,0,4,0,0,0,13,11,10,4,0,3,0,0,7,0,0,11,0,9,3,1,0,0,4,1,0,6,0,0,9,0,0,2,1,0,7,5,1,2,0,10,2,0,3,0,3,1,2,1,1,5,0,4,2,1,1,0,0,4,0,2,0,0,4,0,1,0,0,0,0,0,3,0,7,0,0,0,0,0,0,5,1,0,4,0,5,1,0,9,4,6,0,0,10,0,2,4,1,0,5,6,0,2,2,1,0,2,0,1,0,0,1,1,3,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,7,1,0,0,0,0,0,16,6,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,1,3,2,1,1,2,0,3,0,0,3,3,1,2
"rg3_romanempire",33,161,0,1,68,45,4,0,4,171,128,115,14,42,0,2,12,269,0,0,1,71,122,0,1,84,18,122,0,3,63,50,2,0,8,162,160,141,44,365,384,11,74,242,319,178,230,379,2,399,0,48,231,0,0,0,0,0,77,307,1,1,0,0,0,7,137,0,9,6,0,13,0,416,0,419,0,1,1,304,0,0,56,0,223,0,82,626,0,0,35,0,32,288,656,726,138,177,1,400,51,20,46,884,971,861,315,1,195,0,23,1080,106,495,227,45,1012,231,102,734,4,137,586,339,129,50,0,412,116,3,18,263,0,7,4,5,5,0,10,5,0,3,0,7,2,4,2,6,5,0,7,4,1,1,67,0,5,0,0,0,0,3,0,0,0,0,0,657,21,240,1,311,6,0,58,4,0,11,238,264,158,37,0,122,9,0,178,527,277,6,6,1183,0,4,3,1,1,7,280,0,242,5,4,0,1,0,0,0,1,1,0,6,1,10,5,3,3,17,55,39,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,546,733,0,0,0,23,0,6,1312,132,0,23,0,0,124,25,12,0,6,4,0,0,0,15,43,74,0,0,0,0,0,214,2,1,0,0,0,47,6,351,96,0,152,293,0,160
"Rotate",5,64,0,2,26,30,4,2,2,54,40,32,12,26,0,1,16,33,1,1,2,44,76,0,0,49,5,63,0,2,27,30,4,2,2,53,40,33,14,83,360,1,10,130,115,125,24,2,2,0,13,0,10,0,0,0,0,0,25,118,1,0,0,0,0,9,49,0,0,5,7,9,0,144,0,174,0,1,0,111,0,22,20,19,2,72,0,232,0,0,20,3,50,78,59,208,3,11,0,97,12,10,21,261,332,190,157,0,2,0,43,171,70,102,45,83,196,56,2,107,7,9,90,22,25,12,0,247,0,8,2,26,1,5,4,3,1,2,12,5,0,0,0,0,0,0,1,3,1,2,3,0,0,1,15,0,1,0,0,1,0,3,1,1,0,1,22,214,15,108,2,69,3,0,51,4,3,11,107,111,49,21,58,35,2,0,55,195,79,0,0,508,0,0,0,0,1,1,292,4,16,2,1,1,2,1,5,0,2,2,2,3,1,5,4,2,2,4,16,11,6,2,4,4,4,15,15,34,0,54,12,5,14,58,36,42,133,16,1,2,3,7,1,132,533,0,1,1,33,74,2,4,0,0,0,1,0,1,5,15,6,23,0,6,0,12,36,2,1,0,1,2,38,0,108,3,0,0,0,0,17
"Ships",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ships!",3,43,1,1,13,3,2,0,1,29,18,23,1,19,0,2,7,19,0,0,0,11,38,1,0,8,1,46,2,0,15,3,0,0,2,31,20,18,18,50,23,22,58,67,39,36,37,241,0,156,14,3,11,0,0,0,0,0,6,104,0,3,0,0,0,4,38,1,0,5,0,3,0,73,0,85,0,1,0,52,0,22,9,21,108,24,48,229,0,0,3,0,136,174,260,312,149,99,0,188,71,19,25,241,311,289,107,0,51,0,126,46,16,10,7,184,55,26,13,42,6,150,7,122,98,63,0,100,81,6,15,4,1,0,0,1,0,0,6,0,0,2,1,6,2,5,0,3,6,0,7,3,0,0,10,0,0,0,0,0,1,0,0,0,0,0,23,90,3,114,1,49,0,0,24,1,1,0,30,78,39,15,9,25,1,0,34,187,40,0,4,242,0,5,5,6,3,6,0,0,174,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,6,6,4,0,7,0,12,11,87,36,0,7,29,2,6,31,30,14,18,16,11,7,6,1,0,23,1,0,340,3,23,39,33,11,1,3,3,1,1,0,7,41,34,24,10,6,0,3,204,0,0,0,0,1,8,22,54,59,0,72,111,0,99
"southc",3,11,1,0,4,1,1,0,0,4,1,0,0,1,0,0,1,4,0,0,0,2,6,0,0,3,2,7,1,0,5,1,1,0,0,2,3,4,0,11,3,0,59,10,26,6,16,14,0,15,0,0,0,0,0,0,0,0,6,15,0,2,0,0,0,0,9,0,0,2,0,0,0,8,0,14,0,0,0,9,0,0,3,8,2,0,24,10,0,0,0,1,28,14,20,50,7,4,0,19,5,1,2,32,57,36,23,0,3,0,29,0,9,0,3,38,0,2,1,2,6,8,0,4,59,5,0,13,2,6,1,0,0,0,1,1,0,0,5,0,0,2,1,0,1,0,0,4,4,0,0,0,0,2,0,1,6,1,1,0,0,2,0,0,0,0,11,31,2,28,2,5,0,0,8,2,0,0,3,5,4,0,0,0,2,0,0,32,0,1,0,0,0,0,0,0,2,2,0,1,14,0,2,0,0,1,0,0,1,0,1,0,2,3,0,0,1,8,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,24,7,1,4,0,0,1,0,3,59,0,7,0,8,0,1,3,0,0,0,11,48,10,5,0,0,0,0,7,0,0,0,1,1,4,11,6,6,0,13,6,0,6
"soviet",8,205,0,5,67,9,1,11,1,130,115,55,6,68,2,5,36,114,4,4,3,36,118,0,0,55,27,141,1,7,140,9,7,9,4,123,60,79,90,261,124,6,50,281,238,126,219,386,0,277,0,6,0,0,0,0,0,0,56,391,4,4,0,1,1,19,245,1,9,17,23,10,0,280,0,337,0,3,0,205,3,0,37,276,146,0,112,495,0,0,6,0,0,246,589,632,96,194,0,396,74,38,31,599,670,685,246,0,77,0,0,156,51,0,15,0,156,367,6,0,3,86,0,181,146,81,0,502,113,0,48,0,0,9,2,0,0,2,10,3,0,2,0,2,0,1,0,2,4,1,5,1,0,0,281,0,1,1,2,1,0,1,0,0,0,0,0,0,6,210,0,195,9,0,96,4,22,4,205,137,79,30,0,735,3,1,679,299,776,3,20,821,1,0,2,3,2,1,113,0,257,2,0,0,4,0,1,0,1,1,1,0,0,1,0,0,0,0,12,24,0,0,0,0,0,0,0,0,48,0,0,0,53,710,156,0,0,0,0,0,0,0,2,0,33,1,23,0,967,0,38,1,2,7,2,2,1,2,50,45,83,0,0,0,0,0,117,0,0,0,2,3,52,0,185,212,0,122,187,1,136
"spanis",11,226,5,2,164,6,12,0,6,137,81,127,9,73,8,5,71,105,8,0,3,59,211,0,0,119,23,174,10,2,209,5,9,3,21,144,81,95,70,197,158,22,192,456,210,155,149,537,1,279,0,42,0,0,0,0,0,0,50,430,0,25,0,0,0,9,417,3,4,33,4,31,1,349,0,411,0,2,0,318,2,466,25,0,258,0,89,507,1,0,9,0,0,295,540,754,313,244,0,766,182,60,96,703,840,779,181,1,140,0,128,124,94,0,146,81,124,151,15,7,7,277,0,245,284,197,0,614,191,3,15,0,0,2,2,2,1,0,19,1,0,3,2,8,1,7,3,3,9,0,9,2,0,0,0,0,3,0,1,4,0,2,0,2,1,0,390,124,10,165,3,372,7,1,118,7,0,13,92,171,97,0,0,0,0,0,0,248,0,9,8,772,0,10,9,8,3,7,237,3,378,2,3,0,1,7,0,0,1,0,1,2,0,9,2,1,3,7,15,24,0,7,0,0,0,243,0,575,0,0,0,0,0,0,0,124,0,107,0,0,0,0,0,124,74,0,39,7,0,1056,49,18,1,11,9,4,0,0,31,140,92,81,0,0,0,81,319,0,0,0,0,5,93,1,154,128,0,115,210,0,83
"staBLA",2,48,0,1,22,3,2,0,0,36,22,17,3,10,1,0,8,22,0,0,0,10,36,1,0,34,6,43,1,0,29,1,0,0,1,36,18,18,110,49,1,58,128,84,25,31,62,208,1,127,8,7,15,0,0,0,0,0,17,91,1,2,0,0,0,2,55,1,1,3,0,1,0,82,0,85,0,1,0,69,2,30,8,25,92,12,39,197,0,0,9,1,53,125,296,222,92,78,0,175,52,14,19,214,255,256,68,0,45,0,51,34,15,6,16,102,79,37,12,13,9,98,12,106,296,38,0,122,54,6,34,14,0,2,0,0,0,0,9,0,0,2,1,11,1,5,2,2,7,0,3,3,0,1,22,0,2,0,5,3,2,0,0,1,1,0,31,33,5,65,0,64,1,0,24,3,0,1,41,64,28,23,1,34,2,0,76,132,47,0,3,0,0,6,5,6,1,6,0,1,140,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14,8,13,3,5,3,0,6,10,35,43,2,1,38,3,3,75,17,18,14,8,0,3,5,2,2,25,2,0,33,0,38,49,296,6,5,18,6,7,1,2,25,78,126,12,3,0,1,3,138,0,0,0,0,0,9,6,43,63,0,66,82,1,32
